Order_ID,Order_Date,Ship_Date,Customer_ID,Segment,Region,State,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-00502,2025-05-14,2025-05-19,CUST-0168,Consumer,East,Georgia,Savannah,Office Supplies,Binders,A4 Ring Binder,37.9,4,0.2,4.82
ORD-00543,2025-05-14,2025-05-16,CUST-0140,Consumer,Central,Illinois,Springfield,Office Supplies,Binders,A4 Ring Binder,10.94,1,0.05,2.71
ORD-00457,2025-05-14,2025-05-17,CUST-0068,Corporate,South,Alabama,Montgomery,Office Supplies,Paper,Premium Printing Paper,276.6,7,0.05,55.97
ORD-01240,2025-05-14,2025-05-19,CUST-0145,Small Business,Central,Illinois,Peoria,Technology,Accessories,Wireless Mouse,172.79,7,0.2,11.36
ORD-01007,2025-05-14,2025-05-17,CUST-0146,Consumer,East,Florida,Miami,Office Supplies,Storage,Archive Box Set,207.82,7,0.1,44.13
ORD-01186,2025-05-15,2025-05-18,CUST-0111,Corporate,Central,Texas,Dallas,Office Supplies,Storage,File Storage Box,102.27,5,0.0,21.96
ORD-00021,2025-05-15,2025-05-18,CUST-0027,Consumer,East,New York,New York City,Office Supplies,Paper,Recycled Paper Pack,180.71,6,0.0,41.52
ORD-00175,2025-05-16,2025-05-19,CUST-0066,Corporate,Central,Illinois,Chicago,Furniture,Tables,Round Conference Table,905.91,2,0.0,158.46
ORD-00358,2025-05-16,2025-05-18,CUST-0230,Small Business,South,Tennessee,Knoxville,Technology,Accessories,USB-C Hub,315.11,7,0.1,37.86
ORD-01387,2025-05-16,2025-05-19,CUST-0377,Consumer,Central,Wisconsin,Madison,Technology,Phones,5G Phone Max,3264.84,5,0.05,475.37
ORD-00589,2025-05-16,2025-05-21,CUST-0349,Consumer,East,Virginia,Richmond,Office Supplies,Paper,Copy Paper Box,47.59,2,0.2,7.15
ORD-01453,2025-05-16,2025-05-17,CUST-0269,Consumer,Central,Michigan,Grand Rapids,Office Supplies,Binders,Document Folder Set,13.77,1,0.05,2.68
ORD-00698,2025-05-16,2025-05-17,CUST-0231,Corporate,East,Pennsylvania,Philadelphia,Technology,Accessories,Mechanical Keyboard,151.39,2,0.1,17.56
ORD-00096,2025-05-17,2025-05-20,CUST-0108,Small Business,East,Pennsylvania,Allentown,Office Supplies,Paper,Recycled Paper Pack,84.0,3,0.05,14.54
ORD-01050,2025-05-17,2025-05-22,CUST-0169,Consumer,South,South Carolina,Charleston,Technology,Accessories,Mechanical Keyboard,352.42,6,0.2,21.86
ORD-00077,2025-05-17,2025-05-19,CUST-0347,Consumer,Central,Michigan,Detroit,Technology,Accessories,Wireless Mouse,45.26,2,0.2,2.97
ORD-00344,2025-05-17,2025-05-18,CUST-0282,Consumer,East,Virginia,Norfolk,Furniture,Chairs,Visitor Chair,237.57,2,0.0,31.32
ORD-00856,2025-05-17,2025-05-18,CUST-0346,Consumer,South,Tennessee,Memphis,Office Supplies,Binders,Premium Binder,84.22,5,0.05,18.33
ORD-00715,2025-05-18,2025-05-19,CUST-0379,Corporate,Central,Michigan,Detroit,Technology,Accessories,Mechanical Keyboard,561.01,7,0.05,69.28
ORD-01182,2025-05-18,2025-05-23,CUST-0334,Corporate,South,South Carolina,Charleston,Office Supplies,Storage,Archive Box Set,105.11,3,0.0,28.97
ORD-00624,2025-05-18,2025-05-23,CUST-0080,Corporate,East,New York,Buffalo,Furniture,Desks,Compact Study Desk,977.83,5,0.05,109.17
ORD-01265,2025-05-18,2025-05-21,CUST-0366,Consumer,East,Georgia,Savannah,Technology,Phones,Smartphone Pro 12,2970.5,4,0.0,542.7
ORD-00702,2025-05-18,2025-05-19,CUST-0258,Consumer,West,Arizona,Tucson,Technology,Phones,Smartphone Pro 12,4324.66,6,0.1,475.75
ORD-00361,2025-05-19,2025-05-22,CUST-0251,Consumer,East,New York,Rochester,Office Supplies,Binders,A4 Ring Binder,64.38,6,0.05,13.04
ORD-00636,2025-05-19,2025-05-23,CUST-0340,Consumer,South,Tennessee,Nashville,Technology,Accessories,Mechanical Keyboard,497.58,7,0.15,42.15
ORD-00629,2025-05-19,2025-05-21,CUST-0247,Corporate,West,Oregon,Eugene,Office Supplies,Paper,Premium Printing Paper,95.9,2,0.0,20.2
ORD-00758,2025-05-20,2025-05-25,CUST-0202,Consumer,South,Alabama,Montgomery,Office Supplies,Binders,Premium Binder,132.36,7,0.0,31.7
ORD-01369,2025-05-20,2025-05-21,CUST-0221,Consumer,South,Tennessee,Nashville,Office Supplies,Storage,File Storage Box,21.24,1,0.05,5.42
ORD-01233,2025-05-20,2025-05-25,CUST-0117,Consumer,South,Alabama,Birmingham,Office Supplies,Storage,File Storage Box,149.91,7,0.0,35.56
ORD-01261,2025-05-20,2025-05-22,CUST-0050,Small Business,West,Oregon,Portland,Office Supplies,Storage,File Storage Box,33.6,2,0.2,3.94
ORD-00065,2025-05-20,2025-05-22,CUST-0010,Corporate,East,New York,Buffalo,Technology,Laptops,Gaming Laptop G5,9351.86,7,0.05,1170.49
ORD-00465,2025-05-20,2025-05-25,CUST-0014,Consumer,West,Washington,Spokane,Office Supplies,Paper,Copy Paper Box,133.62,4,0.0,30.6
ORD-00353,2025-05-21,2025-05-26,CUST-0241,Consumer,West,California,Fresno,Furniture,Desks,Standing Desk,3535.74,7,0.0,624.98
ORD-00582,2025-05-21,2025-05-22,CUST-0217,Consumer,West,Nevada,Las Vegas,Office Supplies,Binders,Premium Binder,17.01,1,0.05,2.97
ORD-00367,2025-05-21,2025-05-25,CUST-0101,Consumer,Central,Ohio,Columbus,Technology,Phones,Smartphone Pro 12,1585.23,2,0.0,266.79
ORD-00043,2025-05-21,2025-05-22,CUST-0191,Consumer,Central,Michigan,Grand Rapids,Technology,Phones,5G Phone Max,567.63,1,0.15,49.53
ORD-00816,2025-05-21,2025-05-23,CUST-0128,Corporate,Central,Ohio,Cleveland,Office Supplies,Paper,Copy Paper Box,124.17,4,0.1,25.11
ORD-00889,2025-05-22,2025-05-27,CUST-0178,Small Business,Central,Michigan,Detroit,Office Supplies,Paper,Premium Printing Paper,207.63,6,0.2,24.04
ORD-01035,2025-05-22,2025-05-24,CUST-0283,Small Business,South,North Carolina,Raleigh,Furniture,Desks,Office Work Desk,2306.27,7,0.0,363.82
ORD-00958,2025-05-22,2025-05-23,CUST-0339,Small Business,West,California,Fresno,Technology,Accessories,USB-C Hub,45.49,1,0.0,7.98
ORD-00321,2025-05-23,2025-05-26,CUST-0043,Consumer,South,Alabama,Mobile,Office Supplies,Binders,A4 Ring Binder,74.14,6,0.0,14.41
ORD-01246,2025-05-23,2025-05-27,CUST-0289,Consumer,West,Arizona,Phoenix,Technology,Accessories,Wireless Mouse,77.8,3,0.05,11.81
ORD-01409,2025-05-23,2025-05-26,CUST-0055,Consumer,Central,Ohio,Cleveland,Office Supplies,Binders,A4 Ring Binder,49.86,5,0.1,7.76
ORD-01054,2025-05-23,2025-05-26,CUST-0244,Small Business,South,South Carolina,Columbia,Office Supplies,Storage,Archive Box Set,248.85,7,0.0,68.2
ORD-00191,2025-05-24,2025-05-25,CUST-0032,Corporate,South,Tennessee,Nashville,Technology,Accessories,Mechanical Keyboard,323.16,4,0.05,55.08
ORD-01032,2025-05-24,2025-05-29,CUST-0360,Consumer,South,Tennessee,Nashville,Technology,Accessories,USB-C Hub,277.41,6,0.0,53.81
ORD-00039,2025-05-24,2025-05-26,CUST-0398,Corporate,West,Arizona,Phoenix,Office Supplies,Binders,Premium Binder,100.48,7,0.15,18.55
ORD-00794,2025-05-24,2025-05-29,CUST-0271,Consumer,Central,Wisconsin,Madison,Office Supplies,Storage,File Storage Box,75.59,4,0.2,7.91
ORD-01243,2025-05-24,2025-05-26,CUST-0078,Corporate,East,Virginia,Norfolk,Technology,Laptops,Ultrabook Air 13,4514.55,4,0.0,716.49
ORD-01260,2025-05-25,2025-05-27,CUST-0259,Small Business,West,Washington,Spokane,Office Supplies,Paper,Copy Paper Box,129.4,4,0.0,34.96
ORD-00672,2025-05-25,2025-05-27,CUST-0271,Small Business,South,Alabama,Birmingham,Technology,Laptops,Gaming Laptop G5,4391.26,3,0.0,642.21
ORD-00604,2025-05-25,2025-05-29,CUST-0161,Consumer,Central,Wisconsin,Milwaukee,Office Supplies,Paper,Copy Paper Box,140.34,5,0.1,28.53
ORD-00596,2025-05-25,2025-05-29,CUST-0171,Corporate,South,Alabama,Birmingham,Office Supplies,Binders,Document Folder Set,29.55,3,0.3,2.01
ORD-00229,2025-05-25,2025-05-28,CUST-0005,Consumer,West,Nevada,Reno,Furniture,Chairs,Executive Chair,1129.59,3,0.05,122.01
ORD-00915,2025-05-25,2025-05-29,CUST-0370,Consumer,Central,Wisconsin,Madison,Furniture,Chairs,Executive Chair,361.9,1,0.05,45.53
ORD-01078,2025-05-25,2025-05-27,CUST-0254,Consumer,Central,Michigan,Detroit,Technology,Phones,5G Phone Max,1240.1,2,0.0,266.68
ORD-01137,2025-05-26,2025-05-28,CUST-0126,Corporate,West,Arizona,Phoenix,Furniture,Chairs,Visitor Chair,653.56,6,0.15,52.55
ORD-00355,2025-05-26,2025-05-29,CUST-0100,Corporate,South,North Carolina,Charlotte,Technology,Accessories,USB-C Hub,115.83,3,0.15,12.17
ORD-00721,2025-05-26,2025-05-27,CUST-0107,Consumer,East,Georgia,Atlanta,Office Supplies,Storage,Archive Box Set,106.19,3,0.0,24.55
ORD-00359,2025-05-26,2025-05-31,CUST-0108,Consumer,Central,Wisconsin,Milwaukee,Office Supplies,Storage,Desktop Organizer,111.94,5,0.1,24.38
ORD-01256,2025-05-26,2025-05-27,CUST-0088,Consumer,East,Pennsylvania,Pittsburgh,Furniture,Chairs,Executive Chair,1369.58,4,0.2,81.91
ORD-00480,2025-05-26,2025-05-30,CUST-0170,Consumer,East,Florida,Orlando,Technology,Phones,Budget Smartphone X,1427.25,4,0.05,195.24
ORD-00438,2025-05-26,2025-05-27,CUST-0068,Corporate,East,Florida,Orlando,Office Supplies,Storage,Archive Box Set,51.0,2,0.3,3.44
ORD-00957,2025-05-26,2025-05-27,CUST-0191,Small Business,South,Tennessee,Nashville,Technology,Laptops,Ultrabook Air 13,7044.73,6,0.0,1024.71
ORD-00029,2025-05-27,2025-05-29,CUST-0122,Corporate,West,Oregon,Eugene,Technology,Laptops,Business Laptop 14,4728.66,6,0.15,444.25
ORD-00242,2025-05-27,2025-05-30,CUST-0186,Consumer,West,Oregon,Eugene,Furniture,Tables,Side Table,740.42,5,0.05,115.23
ORD-00409,2025-05-27,2025-05-30,CUST-0338,Small Business,East,Georgia,Savannah,Furniture,Chairs,Ergonomic Office Chair,646.36,3,0.15,40.41
ORD-01471,2025-05-27,2025-05-31,CUST-0010,Small Business,South,South Carolina,Columbia,Furniture,Tables,Side Table,964.79,6,0.05,120.82
ORD-01126,2025-05-27,2025-05-31,CUST-0261,Corporate,South,Louisiana,Shreveport,Technology,Accessories,Mechanical Keyboard,411.18,7,0.3,5.74
ORD-00304,2025-05-27,2025-05-31,CUST-0239,Consumer,Central,Texas,Houston,Technology,Laptops,Ultrabook Air 13,1084.66,1,0.15,93.21
ORD-00649,2025-05-27,2025-05-29,CUST-0172,Consumer,East,New York,Buffalo,Furniture,Desks,Standing Desk,2552.64,6,0.2,150.26
ORD-01044,2025-05-28,2025-05-29,CUST-0391,Consumer,West,Arizona,Tucson,Office Supplies,Paper,Copy Paper Box,202.68,6,0.0,51.16
ORD-01216,2025-05-28,2025-05-30,CUST-0206,Corporate,Central,Wisconsin,Madison,Technology,Accessories,USB-C Hub,49.25,1,0.0,7.5
ORD-01446,2025-05-28,2025-05-29,CUST-0091,Corporate,West,California,San Diego,Technology,Accessories,Mechanical Keyboard,521.24,7,0.0,105.87
ORD-00222,2025-05-28,2025-06-02,CUST-0392,Corporate,East,Georgia,Savannah,Office Supplies,Storage,Archive Box Set,211.45,7,0.15,27.99
ORD-00553,2025-05-28,2025-06-01,CUST-0048,Corporate,Central,Texas,Dallas,Technology,Phones,Smartphone Pro 12,2044.22,3,0.1,293.59
ORD-00283,2025-05-28,2025-05-29,CUST-0100,Corporate,South,Tennessee,Knoxville,Technology,Laptops,Ultrabook Air 13,3451.96,3,0.05,516.04
ORD-00017,2025-05-28,2025-05-30,CUST-0099,Corporate,South,Alabama,Birmingham,Technology,Laptops,Business Laptop 14,2403.7,3,0.05,428.84
ORD-00331,2025-05-28,2025-06-01,CUST-0187,Consumer,Central,Ohio,Columbus,Office Supplies,Storage,Desktop Organizer,68.43,3,0.1,14.18
ORD-00435,2025-05-28,2025-05-30,CUST-0157,Corporate,South,Tennessee,Nashville,Office Supplies,Paper,Copy Paper Box,68.25,2,0.0,18.63
ORD-01495,2025-05-29,2025-06-03,CUST-0128,Consumer,Central,Texas,Dallas,Office Supplies,Binders,Premium Binder,86.01,7,0.3,6.06
ORD-01292,2025-05-29,2025-06-01,CUST-0037,Consumer,South,North Carolina,Raleigh,Technology,Phones,5G Phone Max,3058.66,5,0.0,468.17
ORD-00208,2025-05-29,2025-05-30,CUST-0008,Corporate,West,Nevada,Las Vegas,Technology,Phones,Smartphone Pro 12,4230.58,5,0.0,628.91
ORD-00338,2025-05-29,2025-06-02,CUST-0137,Corporate,South,North Carolina,Greensboro,Furniture,Desks,Compact Study Desk,1013.52,5,0.0,165.48
ORD-00271,2025-05-29,2025-05-30,CUST-0273,Consumer,South,North Carolina,Greensboro,Furniture,Tables,Round Conference Table,2724.08,7,0.1,300.72
ORD-00877,2025-05-30,2025-06-04,CUST-0018,Corporate,Central,Illinois,Peoria,Technology,Laptops,Ultrabook Air 13,5546.92,5,0.05,681.53
ORD-00288,2025-05-31,2025-06-03,CUST-0318,Consumer,East,Virginia,Norfolk,Technology,Laptops,Business Laptop 14,2508.22,3,0.0,444.06
ORD-00861,2025-05-31,2025-06-05,CUST-0356,Consumer,South,Tennessee,Memphis,Furniture,Tables,Meeting Table,3785.92,7,0.0,540.88
ORD-00412,2025-05-31,2025-06-03,CUST-0301,Consumer,East,Florida,Tampa,Technology,Accessories,Mechanical Keyboard,566.79,7,0.0,89.73
ORD-01170,2025-05-31,2025-06-01,CUST-0006,Consumer,South,Louisiana,New Orleans,Office Supplies,Storage,Desktop Organizer,75.22,3,0.05,14.66
ORD-00368,2025-05-31,2025-06-05,CUST-0106,Consumer,South,South Carolina,Charleston,Office Supplies,Binders,Premium Binder,52.89,3,0.05,11.48
ORD-00494,2025-06-01,2025-06-05,CUST-0265,Consumer,Central,Wisconsin,Madison,Office Supplies,Paper,Copy Paper Box,154.6,6,0.15,23.22
ORD-01435,2025-06-01,2025-06-02,CUST-0337,Consumer,South,Tennessee,Knoxville,Furniture,Tables,Meeting Table,1591.5,3,0.0,266.32
ORD-00398,2025-06-01,2025-06-04,CUST-0393,Consumer,Central,Ohio,Columbus,Furniture,Desks,Office Work Desk,656.07,2,0.05,102.6
ORD-00580,2025-06-01,2025-06-05,CUST-0383,Consumer,Central,Ohio,Cincinnati,Furniture,Desks,Standing Desk,2319.94,5,0.05,310.58
ORD-00652,2025-06-01,2025-06-03,CUST-0319,Consumer,West,Oregon,Portland,Technology,Accessories,Wireless Mouse,97.85,4,0.15,7.8
ORD-01124,2025-06-01,2025-06-03,CUST-0262,Consumer,West,Oregon,Eugene,Office Supplies,Storage,Archive Box Set,135.79,4,0.1,22.25
ORD-00295,2025-06-02,2025-06-04,CUST-0177,Consumer,West,Arizona,Phoenix,Furniture,Chairs,Visitor Chair,664.06,6,0.2,30.9
ORD-00423,2025-06-02,2025-06-05,CUST-0214,Corporate,West,Washington,Tacoma,Office Supplies,Storage,Desktop Organizer,78.74,3,0.05,18.37
ORD-01396,2025-06-02,2025-06-03,CUST-0156,Consumer,Central,Ohio,Cleveland,Technology,Accessories,Mechanical Keyboard,423.52,7,0.2,32.98
ORD-01234,2025-06-02,2025-06-05,CUST-0246,Consumer,South,Alabama,Mobile,Furniture,Tables,Side Table,257.64,2,0.2,10.88
ORD-00020,2025-06-02,2025-06-06,CUST-0384,Consumer,West,Washington,Spokane,Office Supplies,Binders,Premium Binder,58.63,4,0.15,8.59
ORD-01008,2025-06-02,2025-06-04,CUST-0013,Corporate,East,Virginia,Richmond,Furniture,Tables,Side Table,255.29,2,0.2,11.2
ORD-00224,2025-06-03,2025-06-08,CUST-0037,Consumer,East,Florida,Jacksonville,Technology,Laptops,Gaming Laptop G5,6421.17,5,0.05,1135.94
ORD-00951,2025-06-03,2025-06-08,CUST-0213,Corporate,East,Virginia,Richmond,Office Supplies,Paper,Copy Paper Box,73.04,3,0.2,8.09
ORD-01462,2025-06-03,2025-06-04,CUST-0177,Small Business,South,Louisiana,Shreveport,Technology,Phones,Budget Smartphone X,2275.0,6,0.1,267.64
ORD-01207,2025-06-03,2025-06-07,CUST-0125,Corporate,West,Arizona,Phoenix,Technology,Accessories,Mechanical Keyboard,349.72,6,0.3,4.96
ORD-00154,2025-06-03,2025-06-05,CUST-0166,Consumer,South,South Carolina,Charleston,Furniture,Tables,Round Conference Table,1369.79,4,0.2,80.29
ORD-00079,2025-06-03,2025-06-04,CUST-0327,Consumer,South,South Carolina,Charleston,Furniture,Chairs,Ergonomic Office Chair,883.43,4,0.05,140.32
ORD-00732,2025-06-03,2025-06-04,CUST-0362,Corporate,West,Oregon,Eugene,Technology,Accessories,Mechanical Keyboard,185.11,3,0.2,12.5
ORD-00241,2025-06-03,2025-06-04,CUST-0107,Corporate,Central,Texas,Austin,Office Supplies,Paper,Copy Paper Box,105.6,4,0.15,13.98
ORD-00407,2025-06-04,2025-06-09,CUST-0197,Consumer,South,North Carolina,Charlotte,Furniture,Tables,Round Conference Table,2222.25,6,0.15,164.86
ORD-01303,2025-06-04,2025-06-08,CUST-0329,Small Business,West,Washington,Spokane,Furniture,Desks,Compact Study Desk,1378.38,6,0.0,254.81
ORD-01161,2025-06-04,2025-06-08,CUST-0072,Corporate,Central,Michigan,Grand Rapids,Office Supplies,Paper,Copy Paper Box,27.7,1,0.15,3.75
ORD-00779,2025-06-04,2025-06-06,CUST-0246,Small Business,West,Nevada,Reno,Office Supplies,Storage,File Storage Box,17.75,1,0.2,2.41
ORD-00426,2025-06-04,2025-06-06,CUST-0383,Small Business,Central,Illinois,Chicago,Technology,Laptops,Business Laptop 14,5124.77,6,0.05,827.08
ORD-00379,2025-06-05,2025-06-09,CUST-0173,Consumer,South,Louisiana,Shreveport,Technology,Laptops,Business Laptop 14,1884.36,2,0.0,388.44
ORD-00857,2025-06-05,2025-06-09,CUST-0060,Corporate,West,Washington,Seattle,Technology,Laptops,Business Laptop 14,1703.71,2,0.1,206.08
ORD-01324,2025-06-06,2025-06-11,CUST-0306,Consumer,East,Georgia,Augusta,Furniture,Tables,Side Table,286.89,2,0.1,32.43
ORD-00813,2025-06-06,2025-06-08,CUST-0303,Corporate,East,Pennsylvania,Allentown,Technology,Laptops,Business Laptop 14,4722.27,7,0.2,276.99
ORD-01017,2025-06-06,2025-06-11,CUST-0152,Consumer,East,Florida,Tampa,Furniture,Tables,Round Conference Table,444.23,1,0.0,73.05
ORD-01477,2025-06-06,2025-06-09,CUST-0058,Corporate,Central,Ohio,Cincinnati,Technology,Laptops,Business Laptop 14,3722.29,6,0.3,52.42
ORD-00197,2025-06-07,2025-06-09,CUST-0382,Small Business,West,Washington,Spokane,Office Supplies,Storage,File Storage Box,20.34,1,0.0,5.51
ORD-01091,2025-06-07,2025-06-11,CUST-0215,Corporate,Central,Michigan,Detroit,Technology,Laptops,Ultrabook Air 13,1779.06,2,0.3,32.0
ORD-00570,2025-06-07,2025-06-08,CUST-0274,Consumer,West,Oregon,Eugene,Technology,Phones,Budget Smartphone X,514.11,2,0.3,8.14
ORD-00730,2025-06-07,2025-06-09,CUST-0095,Corporate,South,South Carolina,Charleston,Technology,Accessories,USB-C Hub,81.95,2,0.1,11.86
ORD-00908,2025-06-07,2025-06-08,CUST-0253,Consumer,West,Washington,Spokane,Furniture,Tables,Side Table,304.19,2,0.05,32.57
ORD-00639,2025-06-07,2025-06-10,CUST-0177,Small Business,Central,Wisconsin,Madison,Technology,Laptops,Business Laptop 14,2360.09,3,0.05,405.9
ORD-01254,2025-06-08,2025-06-10,CUST-0255,Consumer,Central,Texas,Houston,Technology,Accessories,Wireless Mouse,98.59,4,0.15,9.52
ORD-00847,2025-06-08,2025-06-10,CUST-0212,Consumer,South,Louisiana,Baton Rouge,Office Supplies,Storage,Archive Box Set,187.1,7,0.2,27.31
ORD-01043,2025-06-08,2025-06-11,CUST-0343,Corporate,East,Pennsylvania,Allentown,Technology,Phones,Smartphone Pro 12,3914.44,6,0.15,421.9
ORD-01473,2025-06-08,2025-06-13,CUST-0286,Small Business,Central,Ohio,Cleveland,Furniture,Chairs,Visitor Chair,388.73,3,0.0,64.54
ORD-00170,2025-06-09,2025-06-10,CUST-0114,Consumer,East,Virginia,Richmond,Technology,Laptops,Gaming Laptop G5,1314.61,1,0.05,195.62
ORD-00221,2025-06-09,2025-06-10,CUST-0047,Consumer,Central,Ohio,Columbus,Technology,Accessories,Mechanical Keyboard,283.03,4,0.05,49.9
ORD-01130,2025-06-10,2025-06-11,CUST-0042,Corporate,East,Florida,Orlando,Technology,Phones,Smartphone Pro 12,3275.85,4,0.0,673.37
ORD-00619,2025-06-10,2025-06-11,CUST-0058,Consumer,Central,Michigan,Grand Rapids,Furniture,Chairs,Ergonomic Office Chair,264.48,1,0.0,41.33
ORD-01041,2025-06-10,2025-06-13,CUST-0285,Consumer,Central,Texas,Houston,Technology,Laptops,Ultrabook Air 13,2145.14,2,0.05,297.39
ORD-00237,2025-06-11,2025-06-14,CUST-0118,Consumer,Central,Michigan,Grand Rapids,Technology,Laptops,Business Laptop 14,6658.9,7,0.0,1151.28
ORD-00500,2025-06-11,2025-06-14,CUST-0214,Small Business,Central,Illinois,Springfield,Technology,Laptops,Gaming Laptop G5,7040.6,6,0.15,634.2
ORD-00006,2025-06-11,2025-06-13,CUST-0367,Corporate,Central,Michigan,Grand Rapids,Technology,Laptops,Gaming Laptop G5,5439.61,4,0.0,935.53
ORD-00994,2025-06-11,2025-06-13,CUST-0058,Corporate,South,North Carolina,Charlotte,Office Supplies,Storage,File Storage Box,45.78,2,0.0,11.1
ORD-01073,2025-06-11,2025-06-16,CUST-0323,Consumer,South,Tennessee,Nashville,Office Supplies,Paper,Premium Printing Paper,218.21,5,0.0,44.43
ORD-00737,2025-06-11,2025-06-14,CUST-0082,Corporate,West,Nevada,Las Vegas,Furniture,Tables,Round Conference Table,1262.79,3,0.0,225.84
ORD-00356,2025-06-12,2025-06-17,CUST-0314,Consumer,South,South Carolina,Columbia,Technology,Phones,Smartphone Pro 12,5240.3,7,0.0,888.51
ORD-00706,2025-06-12,2025-06-13,CUST-0147,Consumer,East,Florida,Miami,Technology,Accessories,Wireless Mouse,116.16,4,0.05,14.68
ORD-01167,2025-06-12,2025-06-15,CUST-0165,Corporate,East,Georgia,Atlanta,Office Supplies,Paper,Premium Printing Paper,218.71,5,0.0,45.16
ORD-01497,2025-06-12,2025-06-13,CUST-0030,Consumer,West,Nevada,Reno,Furniture,Desks,Compact Study Desk,438.97,2,0.05,54.93
ORD-00034,2025-06-12,2025-06-16,CUST-0095,Corporate,South,North Carolina,Charlotte,Furniture,Tables,Meeting Table,470.91,1,0.1,44.97
ORD-00736,2025-06-12,2025-06-13,CUST-0308,Corporate,South,South Carolina,Columbia,Office Supplies,Binders,A4 Ring Binder,23.37,2,0.0,5.81
ORD-00725,2025-06-12,2025-06-15,CUST-0339,Consumer,South,Louisiana,Baton Rouge,Furniture,Desks,Office Work Desk,1397.05,4,0.0,230.41
ORD-01388,2025-06-13,2025-06-16,CUST-0135,Consumer,South,South Carolina,Charleston,Technology,Phones,5G Phone Max,4265.1,7,0.0,668.18
ORD-01442,2025-06-13,2025-06-16,CUST-0012,Consumer,East,Florida,Orlando,Technology,Laptops,Ultrabook Air 13,1129.21,1,0.0,177.33
ORD-00513,2025-06-13,2025-06-16,CUST-0386,Corporate,East,Pennsylvania,Allentown,Technology,Accessories,USB-C Hub,38.82,1,0.2,2.22
ORD-00131,2025-06-14,2025-06-15,CUST-0293,Corporate,West,California,Fresno,Office Supplies,Storage,Desktop Organizer,89.96,4,0.1,19.88
ORD-00983,2025-06-14,2025-06-15,CUST-0256,Consumer,West,Oregon,Eugene,Furniture,Chairs,Visitor Chair,655.63,6,0.2,32.14
ORD-00804,2025-06-14,2025-06-19,CUST-0144,Consumer,West,Arizona,Tucson,Furniture,Tables,Side Table,423.21,3,0.1,52.4
ORD-00246,2025-06-15,2025-06-20,CUST-0028,Corporate,East,New York,New York City,Technology,Phones,5G Phone Max,2141.51,4,0.15,220.89
ORD-00451,2025-06-15,2025-06-16,CUST-0324,Consumer,West,Arizona,Tucson,Technology,Phones,Smartphone Pro 12,796.94,1,0.0,121.83
ORD-01004,2025-06-15,2025-06-18,CUST-0308,Consumer,East,Virginia,Richmond,Technology,Accessories,USB-C Hub,45.79,1,0.1,5.6
ORD-00004,2025-06-16,2025-06-20,CUST-0264,Small Business,Central,Michigan,Detroit,Furniture,Chairs,Executive Chair,1912.34,5,0.0,328.4
ORD-00989,2025-06-16,2025-06-19,CUST-0278,Consumer,East,Pennsylvania,Allentown,Technology,Laptops,Gaming Laptop G5,2310.28,2,0.15,212.31
